EvaluationBodyId_anon,PersonId_anon,Country,Country_De,Country_Fr
8682bac2-a6cb-4aec-8ddf-c205188ddda8,21106272-a342-41d4-903b-4436a725f903,Switzerland,Schweiz,Suisse
30101b7b-7ece-4162-9ca5-5a74878d57d1,07143209-8010-4aa0-b3fb-1ea308b57506,UK,UK,UK
69bbaef9-c25c-4b7f-95c0-7b888f36ac55,205b2c7c-f9f4-4199-97f3-061ed7197412,Switzerland,Schweiz,Suisse
c16bdefd-394d-4f08-b628-01cc427e8efd,205b2c7c-f9f4-4199-97f3-061ed7197412,Switzerland,Schweiz,Suisse
855f8d2c-a59a-4916-b0aa-cb78437217fa,205b2c7c-f9f4-4199-97f3-061ed7197412,Switzerland,Schweiz,Suisse
72c84ac7-e12c-4977-8058-61dacfefdc8f,6ee97262-32ab-4b34-a6a4-18abf444fe92,Switzerland,Schweiz,Suisse
50a48a5c-aec9-4cd2-89f8-d27c29300902,e1248956-403e-4a81-aed9-0c13ccbafd7b,Switzerland,Schweiz,Suisse
a90bdcb6-7075-4961-897d-2a8ed6becd42,e1248956-403e-4a81-aed9-0c13ccbafd7b,Switzerland,Schweiz,Suisse
c5c7a54c-0205-4fc9-b0ce-7caabf29cd63,57296fd3-6199-400c-bd2a-be4a27602927,Sweden,Schweden,Suède
3d2de244-4c82-4d3e-977d-20fecca9cbc6,211de096-24ec-4939-9104-c5722fe9b989,UK,UK,UK
c0de6595-de57-4e27-bc94-7918c425e406,3830c5f2-5a6d-4256-bb37-3a0e6e0903b6,Germany,Deutschland,Allemagne
3a026fe0-c4e8-4652-8ad9-b707a4e59c99,62177cf6-f524-4441-9383-85e76be4bc04,Switzerland,Schweiz,Suisse
3d2de244-4c82-4d3e-977d-20fecca9cbc6,c96be518-5904-46f7-b040-78229204c5cb,France,Frankreich,France
7687a907-652e-439d-a05a-10030fb831a2,a4ed0013-311a-4e5e-bfa6-840b5ed95f06,UK,UK,UK
5dcb444a-90c3-49b1-a62f-10c1809bb59f,ef45dbfc-41b3-4a0a-96ad-7a42bb7842d4,USA,USA,États-Unis
5e5033e6-0769-465b-804d-d23cd79afe23,ed7a7131-1321-48da-93cc-7219f3c92c77,Switzerland,Schweiz,Suisse
8682bac2-a6cb-4aec-8ddf-c205188ddda8,e9c57a1e-ab46-4e76-bf71-cea4d2585fd0,Switzerland,Schweiz,Suisse
1a9adb77-7ab4-48db-8b93-602bec03097a,e9c57a1e-ab46-4e76-bf71-cea4d2585fd0,Switzerland,Schweiz,Suisse
938dc524-0858-4aab-aa75-e4ca52dd95d7,e9c57a1e-ab46-4e76-bf71-cea4d2585fd0,Switzerland,Schweiz,Suisse
792913e7-03ff-43f9-9fbf-2412592b19ad,50d0f7ba-ee6d-4f8f-9409-c59fc531ed1e,Germany,Deutschland,Allemagne
f92c3503-32a6-4a1e-9627-fd3088661709,b868ce20-a81d-4dde-85c7-a8f5705ce217,Switzerland,Schweiz,Suisse
6976376e-9575-4972-916c-c70a6e3e3e53,93b49496-3edf-4807-9115-2c4f992f01b0,Switzerland,Schweiz,Suisse
7c1fa027-6f4a-4dff-b8a2-cf04772b2ee6,04c2e92e-b8c6-495b-81b0-a9f9a0c07493,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,251754a6-a731-48f7-a3ce-da2034e226ef,Switzerland,Schweiz,Suisse
c0254491-d413-449d-a3d5-f6fdb012eafb,34f34dc5-45bd-40ae-ac47-407264ff8d75,UK,UK,UK
1a9adb77-7ab4-48db-8b93-602bec03097a,5c86efe0-3a57-4885-9204-9b044407f5d0,Germany,Deutschland,Allemagne
90645df3-4b64-424d-a079-53b9bd3663b4,2528d8cf-7611-4f0e-821d-0df1804a3609,Germany,Deutschland,Allemagne
7687a907-652e-439d-a05a-10030fb831a2,c6105395-86a7-4d08-98fa-1dbc48e70b08,Switzerland,Schweiz,Suisse
aa3d489f-33d0-4fc4-b8ed-830e3b6771e0,77838342-281b-4e03-b2d5-4b2d5366744a,Switzerland,Schweiz,Suisse
865b6248-f160-4101-a63e-33516da98b63,62698046-4e0c-4524-981a-d89944868805,Switzerland,Schweiz,Suisse
129d4134-597f-4cac-b801-83e3eade11d1,e902a0a0-58b9-4abd-b963-303df98526c1,Switzerland,Schweiz,Suisse
1a9adb77-7ab4-48db-8b93-602bec03097a,48025ac2-247c-4a50-aeb5-773c0dbcb77e,France,Frankreich,France
579de528-4046-4d90-9c7c-752c1beb3110,47a08bf5-9667-480f-9406-20b0ee5ad5bc,Belgium,Belgien,Belgique
938dc524-0858-4aab-aa75-e4ca52dd95d7,37c4df87-7f6c-4b63-8fa3-1fa85112cef4,UK,UK,UK
a116c543-3fe9-4b2b-974e-6a663b897123,37c4df87-7f6c-4b63-8fa3-1fa85112cef4,UK,UK,UK
d97d9d4e-59ac-4308-8a50-00e806ea5a8d,ff6b56ef-a6fe-4bd5-a99d-f3b72e76f962,Switzerland,Schweiz,Suisse
ef0583b7-66e5-4778-945e-c4ed4661685d,3f8d73ea-da44-4111-827e-e599fb405f65,Switzerland,Schweiz,Suisse
053b6bf1-ddd2-4bfd-b508-559108b0bacb,3aba7ca2-7c4f-4d2f-90cd-e5f7e2801827,Switzerland,Schweiz,Suisse
0e7eb7c6-308a-4491-8415-5089a342af30,4befa483-b59e-46d3-b571-94a9d852b3bb,Switzerland,Schweiz,Suisse
1e2fffba-18bf-405d-b893-6d646f5989fe,4befa483-b59e-46d3-b571-94a9d852b3bb,Switzerland,Schweiz,Suisse
79e64163-158f-4b32-bd08-563a2d01bc0a,4befa483-b59e-46d3-b571-94a9d852b3bb,Switzerland,Schweiz,Suisse
a90bdcb6-7075-4961-897d-2a8ed6becd42,827a3d93-78be-4fe6-b3e3-30e8b509b5bb,UK,UK,UK
ef0583b7-66e5-4778-945e-c4ed4661685d,94943954-01a7-43d6-8e51-32c08c322065,Switzerland,Schweiz,Suisse
129d4134-597f-4cac-b801-83e3eade11d1,6e106ad3-1d5e-4a9a-a21b-2c11eb3ae792,Switzerland,Schweiz,Suisse
55e24273-e4b9-48c2-8174-47f7222aff5e,e1248956-403e-4a81-aed9-0c13ccbafd7b,Switzerland,Schweiz,Suisse
9c189818-8e33-4818-a9fb-486ed44569a2,e1248956-403e-4a81-aed9-0c13ccbafd7b,Switzerland,Schweiz,Suisse
053b6bf1-ddd2-4bfd-b508-559108b0bacb,e1248956-403e-4a81-aed9-0c13ccbafd7b,Switzerland,Schweiz,Suisse
17fd0255-f8e5-41e2-8228-570bf97f11c3,37c4df87-7f6c-4b63-8fa3-1fa85112cef4,UK,UK,UK
bb897d08-4bae-47e5-a127-058facff6bd4,00350d34-254f-45ed-943e-b3b3f15f5b1b,Switzerland,Schweiz,Suisse
c0de6595-de57-4e27-bc94-7918c425e406,f9a1f4c9-e01f-4b6b-9f9e-252bf0b001df,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,93b49496-3edf-4807-9115-2c4f992f01b0,Switzerland,Schweiz,Suisse
c603d4f1-f880-49f9-a55b-74cc4ca692d7,93b49496-3edf-4807-9115-2c4f992f01b0,Switzerland,Schweiz,Suisse
dd6ed58f-4b14-4fce-a5f5-00c380e7592a,246be0cf-dd68-420e-89f8-45ad01aeed51,Sweden,Schweden,Suède
ef0583b7-66e5-4778-945e-c4ed4661685d,e4d42d3f-66e9-46b4-8f0f-82c472ed525b,Switzerland,Schweiz,Suisse
72c84ac7-e12c-4977-8058-61dacfefdc8f,e8194732-0192-4fd3-8235-181f8750ba5f,Switzerland,Schweiz,Suisse
81f836ab-e81d-4b6d-9316-61a60fe065e4,fe0a4355-3226-4626-a1e9-5c8006ebdadd,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,f7e663d2-50fa-456c-bfe4-d082bb15e72b,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,2382d6a5-e6d8-44d0-b0b0-34158bd27462,Switzerland,Schweiz,Suisse
579de528-4046-4d90-9c7c-752c1beb3110,1623abb9-7151-46cc-9b49-abcc9c3a2c71,Spain,Spanien,Espagne
6976376e-9575-4972-916c-c70a6e3e3e53,e2d3cd63-e200-4f31-8bca-206698606aff,Switzerland,Schweiz,Suisse
c603d4f1-f880-49f9-a55b-74cc4ca692d7,e2d3cd63-e200-4f31-8bca-206698606aff,Switzerland,Schweiz,Suisse
a76ad480-9244-4c62-b039-f4249438e724,32627a28-9b0c-4b2a-a6dc-d2f35244ecfe,USA,USA,États-Unis
1a9adb77-7ab4-48db-8b93-602bec03097a,21106272-a342-41d4-903b-4436a725f903,Switzerland,Schweiz,Suisse
ad6d969c-cfea-451c-98ec-7c8f1d46d103,ec425dc0-7347-465b-9f93-20e3994c5202,Switzerland,Schweiz,Suisse
3a026fe0-c4e8-4652-8ad9-b707a4e59c99,ec425dc0-7347-465b-9f93-20e3994c5202,Switzerland,Schweiz,Suisse
c0254491-d413-449d-a3d5-f6fdb012eafb,4befa483-b59e-46d3-b571-94a9d852b3bb,Switzerland,Schweiz,Suisse
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,546068ad-2825-40d4-985c-07bcb34b8647,Switzerland,Schweiz,Suisse
57490148-f2a3-482b-9114-b70e18f03ea6,0f00ea78-f566-40a6-b720-a76013eb804e,Germany,Deutschland,Allemagne
c5c7a54c-0205-4fc9-b0ce-7caabf29cd63,0a5b74e5-c25a-4709-ae4a-5b3d6e233e42,Switzerland,Schweiz,Suisse
1a9adb77-7ab4-48db-8b93-602bec03097a,ad01e17a-e73b-4568-b6fc-cc180b4b4350,France,Frankreich,France
129d4134-597f-4cac-b801-83e3eade11d1,98ca817e-7e87-4318-937f-ef500cb6c218,Germany,Deutschland,Allemagne
e3183fc3-c6a9-41f1-89fb-1f145946d5c8,b15c1e33-b7b4-44af-9ce7-a9d7c564ab2a,Germany,Deutschland,Allemagne
edfe59a6-76eb-4b38-97f5-6e8f2e53905e,a622c1e9-3823-4568-a9d8-a80776e4e081,Germany,Deutschland,Allemagne
c0de6595-de57-4e27-bc94-7918c425e406,07d060eb-085d-480f-b268-55b84010f846,Switzerland,Schweiz,Suisse
0e7eb7c6-308a-4491-8415-5089a342af30,84733f98-4f59-441a-a335-249b06b4ca2b,UK,UK,UK
ef0583b7-66e5-4778-945e-c4ed4661685d,62177cf6-f524-4441-9383-85e76be4bc04,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,92568fcf-97b5-4ce7-be19-3d18d7deae3d,Switzerland,Schweiz,Suisse
0173471c-2253-4dc0-9841-b17a8ce494c6,5996c501-6144-41e9-a6ce-794c962f362d,Switzerland,Schweiz,Suisse
a0599183-1f3a-4a47-a8b6-4cbce1acf662,205b2c7c-f9f4-4199-97f3-061ed7197412,Switzerland,Schweiz,Suisse
c5c7a54c-0205-4fc9-b0ce-7caabf29cd63,4fc03193-1d24-4fa9-8f29-0d95e7e6d2c8,Netherlands,Niederlande,Pays-Bas
d65045a2-0b53-4e9e-bd37-7f84c191b9ff,1ab39454-00fd-4691-8c24-a70fda993b34,Belgium,Belgien,Belgique
aa3d489f-33d0-4fc4-b8ed-830e3b6771e0,de9abaf9-2b3a-44ca-82e2-1b737c79f14f,Austria,Österreich,Autriche
f92c3503-32a6-4a1e-9627-fd3088661709,dd5539b6-f164-4ca8-80ab-31ea3ad3519f,Switzerland,Schweiz,Suisse
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,5899d132-0b15-4673-8947-e7f94c32ead2,Switzerland,Schweiz,Suisse
7687a907-652e-439d-a05a-10030fb831a2,1f0916ec-4a7e-4fe7-9e7d-7363423ae348,USA,USA,États-Unis
865b6248-f160-4101-a63e-33516da98b63,ac18d9fe-2d0d-48f1-b83e-0c7504ccdbd7,Switzerland,Schweiz,Suisse
129d4134-597f-4cac-b801-83e3eade11d1,aa714780-d274-4f6f-8e1e-6ed927296cb6,Switzerland,Schweiz,Suisse
aa3d489f-33d0-4fc4-b8ed-830e3b6771e0,a0d62b22-257e-45f1-9670-92786800b2c4,Switzerland,Schweiz,Suisse
374b751b-b68b-4e9b-82af-f33865c324eb,cc5d52c4-51c5-40e3-b946-addcc1873338,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,93b2b45c-a061-4dfc-b2e6-8666970f504b,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,33760360-14c6-4095-9c40-72d125919f24,Switzerland,Schweiz,Suisse
1a9adb77-7ab4-48db-8b93-602bec03097a,2e2536d1-cc0d-4e9b-850d-442463513a84,Austria,Österreich,Autriche
c5d791d3-cf37-4f23-9bae-96972f6808a8,c484d54a-49fb-41b1-973e-80725b1d4349,Switzerland,Schweiz,Suisse
80a000d8-fabf-4c3b-a451-5f44a31f3f98,c484d54a-49fb-41b1-973e-80725b1d4349,Switzerland,Schweiz,Suisse
69b887b9-c480-48c6-aba1-352fef583c6f,c484d54a-49fb-41b1-973e-80725b1d4349,Switzerland,Schweiz,Suisse
55e24273-e4b9-48c2-8174-47f7222aff5e,d84c20ef-2575-41f8-884d-8252e8d3dd27,Switzerland,Schweiz,Suisse
50a48a5c-aec9-4cd2-89f8-d27c29300902,d84c20ef-2575-41f8-884d-8252e8d3dd27,Switzerland,Schweiz,Suisse
c0de6595-de57-4e27-bc94-7918c425e406,bc28b2af-29d8-434e-8109-75c573ffc2ee,Switzerland,Schweiz,Suisse
dd6ed58f-4b14-4fce-a5f5-00c380e7592a,34e9d076-b905-4b22-a1c1-5c83bc8b6a3c,Switzerland,Schweiz,Suisse
9c81f3cf-9e3e-4a22-8c1b-43ef10fbfc16,a744107e-ffeb-4690-9431-95ab692d7233,USA,USA,États-Unis
6976376e-9575-4972-916c-c70a6e3e3e53,7001cbef-df80-4738-8de0-8779ed22f307,Switzerland,Schweiz,Suisse
374b751b-b68b-4e9b-82af-f33865c324eb,94ab391e-168e-490a-8533-405b7c746c52,Switzerland,Schweiz,Suisse
865b6248-f160-4101-a63e-33516da98b63,81a7e275-7a30-44a4-af31-1d46f1e6aa38,Switzerland,Schweiz,Suisse
a116c543-3fe9-4b2b-974e-6a663b897123,49fe2ba5-8471-45fc-83ad-fcb4aa8ccab9,Switzerland,Schweiz,Suisse
865b6248-f160-4101-a63e-33516da98b63,f1e7c248-bf50-489d-98f2-8c6f4dfdafb3,Switzerland,Schweiz,Suisse
cf381c68-4d49-4080-b788-f2001369bbb5,7f2cf76c-0c6f-4c30-a4eb-15a901e95fac,Spain,Spanien,Espagne
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,cbb502ab-74f8-4af1-b7b2-72ca1ba93c44,Switzerland,Schweiz,Suisse
c603d4f1-f880-49f9-a55b-74cc4ca692d7,7001cbef-df80-4738-8de0-8779ed22f307,Switzerland,Schweiz,Suisse
a0599183-1f3a-4a47-a8b6-4cbce1acf662,a552ad05-d0bd-47cf-a66f-dad912daa1b2,Switzerland,Schweiz,Suisse
4b19db80-68ab-40dd-a792-549ab48267e9,e1ebe982-66cb-400b-a872-dbd01fe57228,Switzerland,Schweiz,Suisse
1a9adb77-7ab4-48db-8b93-602bec03097a,9854d46e-5ff2-4204-90aa-8a5683d54b72,Austria,Österreich,Autriche
3a026fe0-c4e8-4652-8ad9-b707a4e59c99,90f741f2-47c6-465e-8ae5-47a2f988b051,Switzerland,Schweiz,Suisse
374b751b-b68b-4e9b-82af-f33865c324eb,98f47bb3-f0d0-4a87-8168-8af4c709d1e3,Switzerland,Schweiz,Suisse
a116c543-3fe9-4b2b-974e-6a663b897123,a06cbbe5-4f13-4571-aef0-c15ad3e06c37,Italy,Italien,Italie
17fd0255-f8e5-41e2-8228-570bf97f11c3,a06cbbe5-4f13-4571-aef0-c15ad3e06c37,Italy,Italien,Italie
e3183fc3-c6a9-41f1-89fb-1f145946d5c8,1ca82bcc-1998-4006-ae53-79e56f795bef,Netherlands,Niederlande,Pays-Bas
c5d791d3-cf37-4f23-9bae-96972f6808a8,ff70fda9-4467-4867-b241-e318cc79e6b7,Switzerland,Schweiz,Suisse
129d4134-597f-4cac-b801-83e3eade11d1,2c374b93-f03f-4df2-bf58-4c4393887905,Switzerland,Schweiz,Suisse
ef0583b7-66e5-4778-945e-c4ed4661685d,d843c4d7-f181-4c18-bdcd-17ccb01643e2,Switzerland,Schweiz,Suisse
bac925b3-44f9-461c-82c4-708e9835d447,3a0b4c63-e8da-490d-b2de-4ecd8d9952d6,Switzerland,Schweiz,Suisse
cf381c68-4d49-4080-b788-f2001369bbb5,9e62c34f-6d49-44c7-a257-90d0b60cf72e,France,Frankreich,France
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,abb37e2d-bc25-4475-a420-451bdfea1521,Switzerland,Schweiz,Suisse
792913e7-03ff-43f9-9fbf-2412592b19ad,28e9c03c-cb9a-4598-84d0-0cc77f8a3c1f,Switzerland,Schweiz,Suisse
7a28ec6c-c007-4994-a437-d2625d22ae4f,140eb3ca-6710-4a2e-af2c-2cf7e4dc7f1d,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,02933de8-2fb3-44a0-8f03-bafa9f2ba55c,Switzerland,Schweiz,Suisse
ae36e436-4f2a-4e6e-9453-d2df783e8840,5c13133e-99ac-4f39-8eed-e6799a0f04a6,Switzerland,Schweiz,Suisse
4e8281bc-cbb7-4e4d-bec0-15ba1520e72c,754f6a87-6ba0-4762-8c1d-ce39734ae61a,Germany,Deutschland,Allemagne
a0599183-1f3a-4a47-a8b6-4cbce1acf662,040993cb-a8f4-4a39-90d9-745fa7be0c3e,Switzerland,Schweiz,Suisse
9c189818-8e33-4818-a9fb-486ed44569a2,c5beba1d-c735-4acf-b931-2342c5c37488,Switzerland,Schweiz,Suisse
1e2fffba-18bf-405d-b893-6d646f5989fe,c5beba1d-c735-4acf-b931-2342c5c37488,Switzerland,Schweiz,Suisse
73aceb2d-6d05-4f7f-ad08-4bfe963b0913,c5beba1d-c735-4acf-b931-2342c5c37488,Switzerland,Schweiz,Suisse
edfe59a6-76eb-4b38-97f5-6e8f2e53905e,c5beba1d-c735-4acf-b931-2342c5c37488,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,1ce2bd35-a7eb-4fa2-8392-5c2b9afdccf5,Switzerland,Schweiz,Suisse
938dc524-0858-4aab-aa75-e4ca52dd95d7,479d8324-c387-4456-8727-1db1c7f161ff,Netherlands,Niederlande,Pays-Bas
129d4134-597f-4cac-b801-83e3eade11d1,20ad5077-33f6-4bfb-a52b-6d6def460a9f,Switzerland,Schweiz,Suisse
69b887b9-c480-48c6-aba1-352fef583c6f,ec425dc0-7347-465b-9f93-20e3994c5202,Switzerland,Schweiz,Suisse
c16bdefd-394d-4f08-b628-01cc427e8efd,a980a2f2-0478-44a1-b84c-d04d96c43688,Switzerland,Schweiz,Suisse
a76ad480-9244-4c62-b039-f4249438e724,abfd7920-dca9-4894-bb60-687a237d7773,Spain,Spanien,Espagne
0c160031-5244-4e31-9fab-93cfba7e1814,8e5a4aec-bf3c-40d2-85d4-81016a3fc659,Switzerland,Schweiz,Suisse
9d848f05-9ff7-4af7-ad8a-513cabc31cc8,8e5a4aec-bf3c-40d2-85d4-81016a3fc659,Switzerland,Schweiz,Suisse
73aceb2d-6d05-4f7f-ad08-4bfe963b0913,8e5a4aec-bf3c-40d2-85d4-81016a3fc659,Switzerland,Schweiz,Suisse
938dc524-0858-4aab-aa75-e4ca52dd95d7,8e5a4aec-bf3c-40d2-85d4-81016a3fc659,Switzerland,Schweiz,Suisse
4262f563-7da4-4e97-aab6-5ab8a4dfc554,c5beba1d-c735-4acf-b931-2342c5c37488,Switzerland,Schweiz,Suisse
ad6d969c-cfea-451c-98ec-7c8f1d46d103,c5beba1d-c735-4acf-b931-2342c5c37488,Switzerland,Schweiz,Suisse
c0254491-d413-449d-a3d5-f6fdb012eafb,c5beba1d-c735-4acf-b931-2342c5c37488,Switzerland,Schweiz,Suisse
9c189818-8e33-4818-a9fb-486ed44569a2,8e5a4aec-bf3c-40d2-85d4-81016a3fc659,Switzerland,Schweiz,Suisse
cf381c68-4d49-4080-b788-f2001369bbb5,8e5a4aec-bf3c-40d2-85d4-81016a3fc659,Switzerland,Schweiz,Suisse
72c84ac7-e12c-4977-8058-61dacfefdc8f,8e5a4aec-bf3c-40d2-85d4-81016a3fc659,Switzerland,Schweiz,Suisse
865b6248-f160-4101-a63e-33516da98b63,550a3688-09c1-4202-bc67-6c8b61cfdfcc,Switzerland,Schweiz,Suisse
3fa0a94f-be51-4b37-b851-f39ca86c4735,32f29f7d-c2d9-4d4d-a859-4c8be30eccff,UK,UK,UK
865b6248-f160-4101-a63e-33516da98b63,127e5f69-a991-4574-a8ea-72373c48352d,Switzerland,Schweiz,Suisse
c16bdefd-394d-4f08-b628-01cc427e8efd,c484d54a-49fb-41b1-973e-80725b1d4349,Switzerland,Schweiz,Suisse
d97d9d4e-59ac-4308-8a50-00e806ea5a8d,c484d54a-49fb-41b1-973e-80725b1d4349,Switzerland,Schweiz,Suisse
ad6d969c-cfea-451c-98ec-7c8f1d46d103,c484d54a-49fb-41b1-973e-80725b1d4349,Switzerland,Schweiz,Suisse
17fd0255-f8e5-41e2-8228-570bf97f11c3,49fe2ba5-8471-45fc-83ad-fcb4aa8ccab9,Switzerland,Schweiz,Suisse
a0cd429b-69d9-4476-88bb-bbce593abbc7,02a83853-5aa9-4736-9d47-22ce223d7cc9,Switzerland,Schweiz,Suisse
a0599183-1f3a-4a47-a8b6-4cbce1acf662,866494e2-a09e-4caa-af7d-d951f8ef6d3a,Switzerland,Schweiz,Suisse
79e64163-158f-4b32-bd08-563a2d01bc0a,53cd14a9-c775-4ee7-8e65-164c973d791d,Sweden,Schweden,Suède
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,8cd7ace1-6bc8-4bec-ab17-95eb52fce723,Switzerland,Schweiz,Suisse
129d4134-597f-4cac-b801-83e3eade11d1,6df30963-9271-45aa-b369-f8437cdde6f2,Germany,Deutschland,Allemagne
72c84ac7-e12c-4977-8058-61dacfefdc8f,ccf409da-5888-468c-bf83-ebf501b3fe8d,Switzerland,Schweiz,Suisse
69b887b9-c480-48c6-aba1-352fef583c6f,1cab7743-7044-44c7-8d5a-8157d3397914,Switzerland,Schweiz,Suisse
ad6d969c-cfea-451c-98ec-7c8f1d46d103,1cab7743-7044-44c7-8d5a-8157d3397914,Switzerland,Schweiz,Suisse
69b887b9-c480-48c6-aba1-352fef583c6f,c5beba1d-c735-4acf-b931-2342c5c37488,Switzerland,Schweiz,Suisse
374b751b-b68b-4e9b-82af-f33865c324eb,bd42e221-0a88-4b8f-a156-4741540712b9,Switzerland,Schweiz,Suisse
579de528-4046-4d90-9c7c-752c1beb3110,cba2a8fe-7394-42b7-9549-3423c39ede42,Netherlands,Niederlande,Pays-Bas
81f836ab-e81d-4b6d-9316-61a60fe065e4,a4296573-d8e4-4013-a664-9c03be0035e8,Switzerland,Schweiz,Suisse
4f040d1a-fc3b-4800-9d4c-656ea1bf022b,a2bcc972-792d-4eb1-8a32-10e20206760f,Switzerland,Schweiz,Suisse
50a48a5c-aec9-4cd2-89f8-d27c29300902,a2bcc972-792d-4eb1-8a32-10e20206760f,Switzerland,Schweiz,Suisse
d65045a2-0b53-4e9e-bd37-7f84c191b9ff,b15c1e33-b7b4-44af-9ce7-a9d7c564ab2a,Germany,Deutschland,Allemagne
a0599183-1f3a-4a47-a8b6-4cbce1acf662,15f2c3c6-ef0a-4fdf-b820-15e81c1c1094,Switzerland,Schweiz,Suisse
865b6248-f160-4101-a63e-33516da98b63,510dd812-cfcf-4e55-b3ca-8265b14254e0,Switzerland,Schweiz,Suisse
7687a907-652e-439d-a05a-10030fb831a2,11ea423b-4c2b-4348-8030-abbb88ec3b16,Italy,Italien,Italie
d97d9d4e-59ac-4308-8a50-00e806ea5a8d,57c0aead-ea61-46a5-8a08-1c574943a589,Switzerland,Schweiz,Suisse
a90bdcb6-7075-4961-897d-2a8ed6becd42,6eff51db-242b-4c32-a092-80663d043ff1,USA,USA,États-Unis
a0599183-1f3a-4a47-a8b6-4cbce1acf662,a49e5b97-fe45-4eca-865e-72a0acae3a70,Switzerland,Schweiz,Suisse
bac925b3-44f9-461c-82c4-708e9835d447,4cba9ec9-6ae8-47dc-8674-22787f599f98,Switzerland,Schweiz,Suisse
a0cd429b-69d9-4476-88bb-bbce593abbc7,9f4b7fd9-4309-4a8a-bd47-cddac693b3b9,Unknown,Unbekannt,Inconnu
792913e7-03ff-43f9-9fbf-2412592b19ad,ecc8c4e7-0406-4997-8872-29c49d7fe402,Colombia,Kolumbien,Colombie
90645df3-4b64-424d-a079-53b9bd3663b4,fdaf9968-eb5c-46f2-bab7-271264a6f389,Germany,Deutschland,Allemagne
a0599183-1f3a-4a47-a8b6-4cbce1acf662,bc28b2af-29d8-434e-8109-75c573ffc2ee,Switzerland,Schweiz,Suisse
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,320d9205-9067-48ec-a7a4-af1b7d9c736d,Switzerland,Schweiz,Suisse
90645df3-4b64-424d-a079-53b9bd3663b4,ffdb04b6-8860-41ae-975f-b7bfe7b4b150,Spain,Spanien,Espagne
80a000d8-fabf-4c3b-a451-5f44a31f3f98,baba265f-3ef0-44b7-96b6-2577bf447974,UK,UK,UK
dd6ed58f-4b14-4fce-a5f5-00c380e7592a,cdea3fbb-4d29-4156-80b6-2b72e669ed29,Switzerland,Schweiz,Suisse
c0de6595-de57-4e27-bc94-7918c425e406,b78a7841-6211-4567-8a54-7b959f8ddfb9,Switzerland,Schweiz,Suisse
a0599183-1f3a-4a47-a8b6-4cbce1acf662,89cbea01-8db7-4d18-bfe2-e2638f532638,Switzerland,Schweiz,Suisse
6976376e-9575-4972-916c-c70a6e3e3e53,e5c528cd-c8ff-4e67-95ce-dcbf7523e9f9,Switzerland,Schweiz,Suisse
c603d4f1-f880-49f9-a55b-74cc4ca692d7,e5c528cd-c8ff-4e67-95ce-dcbf7523e9f9,Switzerland,Schweiz,Suisse
a90bdcb6-7075-4961-897d-2a8ed6becd42,50754cb5-bfb1-4423-b1d0-23d374a62567,USA,USA,États-Unis
57490148-f2a3-482b-9114-b70e18f03ea6,7afeef9f-cff6-4ee8-bf47-4d9671d4c53e,Canada,Kanada,Canada
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,d6e4f3af-2686-4d6b-9cd6-96a41b9d9ad8,Switzerland,Schweiz,Suisse
81f836ab-e81d-4b6d-9316-61a60fe065e4,96ab3696-dae0-4b01-a052-60a10d0dd9b0,Switzerland,Schweiz,Suisse
72c84ac7-e12c-4977-8058-61dacfefdc8f,3e10ffb6-2690-4f3f-90b4-4d7845cd9316,Switzerland,Schweiz,Suisse
5dcb444a-90c3-49b1-a62f-10c1809bb59f,f48c4298-edaf-40f4-a72f-f74bb428bf59,France,Frankreich,France
0b2be04b-80ec-4176-9fe4-0ccad543364d,333052f2-da05-4d68-8137-1d8c6c48d272,Korean Republic (South Korea),"Korea, Republik (Südkorea)","Corée, République (Corée du Sud)"
cf381c68-4d49-4080-b788-f2001369bbb5,66287ba5-0491-44f0-8349-c52279d0197a,Italy,Italien,Italie
579de528-4046-4d90-9c7c-752c1beb3110,a9299c19-704a-4120-9423-9e39930af9bc,USA,USA,États-Unis
7687a907-652e-439d-a05a-10030fb831a2,970051a1-3fa3-4c90-b39d-2a147724612b,USA,USA,États-Unis
9c189818-8e33-4818-a9fb-486ed44569a2,d8e15e9b-261d-42a5-9915-fca0d3a19588,Switzerland,Schweiz,Suisse
